pc_time,fn,r0_raw,r0_hampel_gate,r0_filtered_ewma,r1,r2,glitch_flag,N,alpha,k1
2026/6/16 14:19,657,0.267481,0.250651,0.251078,0.340309,0.340309,1,7,0.4,3
2026/6/16 14:19,658,0.271428,0.250651,0.250907,0.340309,0.340309,1,7,0.4,3
2026/6/16 14:19,659,0.272578,0.250651,0.250805,0.340309,0.340309,1,7,0.4,3
2026/6/16 14:19,660,0.274085,0.274085,0.260117,0.340309,0.340309,0,7,0.4,3
2026/6/16 14:19,661,0.275595,0.275595,0.266308,0.340309,0.340309,0,7,0.4,3
2026/6/16 14:19,662,0.274533,0.274533,0.269598,0.340309,0.340309,0,7,0.4,3
2026/6/16 14:19,663,0.250651,0.272578,0.27079,0.250651,0.273571,1,7,0.4,3
2026/6/16 14:19,664,0.250651,0.272578,0.271505,0.250651,0.270839,1,7,0.4,3
2026/6/16 14:19,665,0.271123,0.271123,0.271352,0.340309,0.340309,0,7,0.4,3
2026/6/16 14:19,666,0.271831,0.271831,0.271544,0.340309,0.340309,0,7,0.4,3
2026/6/16 14:19,667,0.271009,0.271009,0.27133,0.340309,0.340309,0,7,0.4,3
2026/6/16 14:19,668,0.270536,0.270536,0.271012,0.340309,0.340309,0,7,0.4,3
2026/6/16 14:19,669,0.262777,0.262777,0.267718,0.340309,0.340309,0,7,0.4,3
2026/6/16 14:19,670,0.265056,0.265056,0.266653,0.340309,0.340309,0,7,0.4,3
2026/6/16 14:19,671,0.250651,0.270536,0.268206,0.250651,0.269929,1,7,0.4,3
2026/6/16 14:19,672,0.270926,0.270926,0.269294,0.340309,0.340309,0,7,0.4,3
2026/6/16 14:19,673,0.335898,0.270536,0.269791,0.340309,0.340309,1,7,0.4,3
